2026-05-06 00:02:14,906 - INFO - Configuration validated. Using 6 processes.
2026-05-06 00:02:14,907 - INFO - Loading metadata...
2026-05-06 00:02:14,956 - INFO - Filtered to 1945 images with valid masks
2026-05-06 00:02:15,018 - INFO - Loaded annotations for 1636 images
2026-05-06 00:02:15,019 - WARNING - 650 images missing annotations (using defaults)
2026-05-06 00:02:15,019 - INFO - Processing 1945 images
2026-05-06 00:02:15,019 - INFO - Starting parallel processing with 6 processes...
2026-05-06 00:02:44,432 - ERROR - Error loading/preprocessing PAT_162_252_773.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:44,645 - ERROR - Error loading/preprocessing PAT_396_796_394.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:45,295 - ERROR - Error loading/preprocessing PAT_691_1311_686.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:45,498 - ERROR - Error loading/preprocessing PAT_458_891_709.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:45,829 - ERROR - Error loading/preprocessing PAT_398_799_163.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:45,996 - ERROR - Error loading/preprocessing PAT_249_380_366.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:46,112 - ERROR - Error loading/preprocessing PAT_466_903_893.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:46,615 - ERROR - Error loading/preprocessing PAT_478_916_806.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:47,187 - ERROR - Error loading/preprocessing PAT_1955_3947_778.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:47,531 - ERROR - Error loading/preprocessing PAT_300_648_84.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:48,160 - ERROR - Error loading/preprocessing PAT_54_83_405.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:49,745 - ERROR - Error loading/preprocessing PAT_547_1033_911.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:49,980 - ERROR - Error loading/preprocessing PAT_1942_3915_388.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:50,450 - ERROR - Error loading/preprocessing PAT_256_394_449.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:52,177 - ERROR - Error loading/preprocessing PAT_940_1774_962.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:52,320 - ERROR - Error loading/preprocessing PAT_782_1493_140.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:53,756 - ERROR - Error loading/preprocessing PAT_880_1673_410.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:54,813 - ERROR - Error loading/preprocessing PAT_665_1262_774.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:55,227 - ERROR - Error loading/preprocessing PAT_962_1823_857.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:55,613 - ERROR - Error loading/preprocessing PAT_976_1837_861.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:56,197 - ERROR - Error loading/preprocessing PAT_1593_2651_122.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:56,390 - ERROR - Error loading/preprocessing PAT_495_941_26.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:56,521 - ERROR - Error loading/preprocessing PAT_1013_82_876.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:56,764 - ERROR - Error loading/preprocessing PAT_645_1223_124.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:57,410 - ERROR - Error loading/preprocessing PAT_1774_3352_474.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:57,904 - ERROR - Error loading/preprocessing PAT_524_987_738.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:58,075 - ERROR - Error loading/preprocessing PAT_587_3431_6.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:58,489 - ERROR - Error loading/preprocessing PAT_375_763_980.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:59,130 - ERROR - Error loading/preprocessing PAT_79_120_739.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:02:59,587 - ERROR - Error loading/preprocessing PAT_364_749_377.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:03:00,582 - ERROR - Error loading/preprocessing PAT_691_3994_671.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:03:01,453 - ERROR - Error loading/preprocessing PAT_1981_4023_673.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:03:03,748 - ERROR - Error loading/preprocessing PAT_587_1117_880.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

2026-05-06 00:03:03,775 - ERROR - Error loading/preprocessing PAT_2011_4140_988.png: OpenCV(4.13.0) /Users/xperience/GHA-OpenCV-Python/_work/opencv-python/opencv-python/opencv/modules/photo/src/inpaint.cpp:710: error: (-210:Unsupported format or combination of formats) 8-bit, 16-bit unsigned or 32-bit float 1-channel and 8-bit 3-channel input/output images are supported in function 'icvInpaint'

