image,asymmetry,border,diameter,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_var_h,hsv_std_s,hsv_std_v,sp_hsv_var_h,sp_hsv_std_s,sp_hsv_std_v,rel_hsv_diff_h,rel_hsv_diff_s,rel_hsv_diff_v
data/imgs/PAT_1842_3615_850.png,0.9200175923593112,0.7703802765918975,161,0.6045544728282208,0.2674365483595158,0.34507822125440535,0.14013307222364013,0.1211070591371195,0.07893735827210291,0.13136112689971924,0.10802175104618073,0.06641509383916855,0.47389423847198486,0.18068945407867432,-0.3292474150657654
data/imgs/PAT_621_1183_56.png,0.9802958068163745,0.835201761717635,534,0.010782193956441808,0.2871002789916627,0.34248267211455463,0.01834651963310907,0.09655278940044858,0.10713703488187748,0.01405644416809082,0.0822891891002655,0.10384351760149002,0.025837399065494537,0.1504666954278946,-0.28364866971969604
data/imgs/PAT_374_762_794.png,0.8874753186140534,0.7486701006422264,306,0.012254613875458922,0.4381266549464209,0.6546424762689136,0.005204382303768185,0.0991239607328325,0.07920713753814246,0.004484355449676514,0.08697802573442459,0.07457183301448822,0.00045795831829309464,0.0987069308757782,-0.03610813617706299
data/imgs/PAT_265_406_276.png,0.9391869190273607,0.869137529237603,166,0.005333440888414021,0.3955413335078645,0.6242328566755608,0.007335142841727094,0.07289865336988965,0.08586970485928584,0.0044384002685546875,0.05338284373283386,0.061989083886146545,0.02350655011832714,0.03287863731384277,-0.03649640083312988
data/imgs/PAT_1074_322_662.png,0.8705114254529869,0.6218244186444096,199,0.06514545824492515,0.332348656459282,0.3667674328890308,0.026478360040909532,0.09017184394088892,0.09268507191226157,0.006421804428100586,0.08069947361946106,0.08610464632511139,0.002582862973213196,0.08234795928001404,-0.15420615673065186
data/imgs/PAT_289_1399_481.png,0.9566657337435963,0.8906396915860659,243,0.9246713318467089,0.13559627027254564,0.7060610716905478,0.09148093578722583,0.06312124211069137,0.08869203674531871,0.08500486612319946,0.04880775138735771,0.06393265724182129,0.08908933401107788,-0.055071860551834106,0.02334916591644287
data/imgs/PAT_1803_3463_639.png,0.8825515975135209,0.808591562925758,490,0.011369747123799241,0.3462739858995763,0.6885271361741699,0.003560780653444673,0.11483397502309556,0.07621331668826767,0.002055644989013672,0.10662399232387543,0.07073448598384857,0.04316490516066551,0.30931374430656433,-0.14382749795913696
data/imgs/PAT_1029_135_239.png,0.8526187576100712,0.7755065201668836,71,0.014086810162423299,0.31024649511245833,0.6991212594720836,0.00266373370527051,0.04963895787245662,0.05849517938231212,0.0019518136978149414,0.04602176323533058,0.052488021552562714,0.0082856435328722,0.07504557073116302,-0.03873330354690552
data/imgs/PAT_2020_4174_799.png,0.8131752253236479,0.6502477060762917,368,0.028418970402509486,0.279878635530676,0.5395726864998436,0.009910782150002628,0.10474674083199191,0.07112908527075656,0.005583226680755615,0.09778434783220291,0.06694158911705017,0.02833314798772335,-0.10830989480018616,0.07230076193809509
data/imgs/PAT_682_1292_986.png,0.9790605385513611,0.8778593007989227,512,0.011246111234389282,0.5382314801418427,0.5409509174507521,0.0021784445323952406,0.10188312101308022,0.05329581320276517,0.0014019012451171875,0.10305732488632202,0.053211722522974014,0.039136853069067,0.11019980907440186,-0.006181597709655762
data/imgs/PAT_805_1517_154.png,0.9426419466921052,0.8657909667955597,48,0.05679573168296326,0.4406460720244909,0.7751611717941009,0.00210574946674158,0.07282293222385611,0.06534925482177907,0.0015379786491394043,0.07044316083192825,0.05921671912074089,0.005646787583827972,0.0008227229118347168,0.0029320716857910156
data/imgs/PAT_680_1289_182.png,0.8690944881885876,0.6639094139717807,203,0.029058038869619145,0.21588624726681618,0.3910083281298195,0.01701479088281055,0.056411287417737835,0.09190243061251759,0.012977540493011475,0.040434230118989944,0.10506848245859146,0.06463928520679474,0.03541339933872223,-0.2991260588169098
data/imgs/PAT_53_1370_245.png,0.8095410680544894,0.6680424667818969,655,0.012392147877140955,0.24195419736441434,0.5146779255635914,0.02551696747013743,0.12410429923388007,0.03298579038441286,0.014961183071136475,0.10866427421569824,0.016547998413443565,0.085421122610569,0.045382797718048096,-0.056444406509399414
data/imgs/PAT_868_1657_698.png,0.8072289156140223,0.7652616726978275,17,0.0102593204670883,0.3182217728203711,0.8439168438459718,0.004564685624467768,0.04446272449484067,0.06872116699224017,0.003666520118713379,0.0373651497066021,0.057479310780763626,0.01725846529006958,-0.08771690726280212,0.04976487159729004
data/imgs/PAT_183_283_495.png,0.8564206268941226,0.7441011279904066,93,0.7358787692575317,0.07565016506498339,0.5370181875567128,0.799102039331256,0.0408900153840185,0.09041660319984805,0.7651151418685913,0.028232496231794357,0.07778982073068619,0.3342744708061218,-0.14175274968147278,-0.07298964262008667
data/imgs/PAT_479_919_97.png,0.8905587747495054,0.5902301369244514,306,0.9842618189884723,0.358384046894706,0.6490502266024935,0.023620346129400227,0.12551565593921646,0.09561622312366916,0.01139456033706665,0.08523499965667725,0.05211884155869484,0.06663894653320312,-0.06766453385353088,-0.042759716510772705
data/imgs/PAT_333_1469_499.png,0.9413540391419493,0.8282222936693243,529,0.030493102779049527,0.292073541299311,0.45187171134463033,0.10253267253601595,0.17266902761380892,0.19186538552826682,0.06446957588195801,0.13802993297576904,0.17022667825222015,0.030937764793634415,0.14881281554698944,-0.22808706760406494
data/imgs/PAT_867_1650_901.png,0.9333526224943945,0.7240980078966778,500,0.9113729238871429,0.11150156679364832,0.6917332250323229,0.4174371047361177,0.061601892303192525,0.04404294648966033,0.4128947854042053,0.05567816272377968,0.03713366389274597,0.1360001564025879,-0.0390978679060936,0.01972794532775879
data/imgs/PAT_620_1176_980.png,0.8878230889630603,0.7350424957910493,409,0.011716077717635774,0.3788899649063312,0.7286240085458232,0.004389030867308019,0.04719311638886111,0.032073011389745304,0.0035822391510009766,0.04145731404423714,0.028000976890325546,0.035799939185380936,0.05356279015541077,0.028799235820770264
data/imgs/PAT_26_37_865.png,0.9221021534631832,0.8259538312137176,236,0.0812228702095111,0.33712322915249443,0.4855593124612271,0.027531881668590885,0.10615900429890397,0.12930340538024981,0.023048341274261475,0.09078781306743622,0.11690020561218262,0.01168140023946762,-0.0478215217590332,-0.1579948365688324
data/imgs/PAT_2051_4356_460.png,0.8026399693914886,0.6059522453457254,354,0.01974173206510234,0.30028362108083373,0.5709578545970311,0.0044129522537595944,0.054486286642796616,0.03726763788120235,0.0029595494270324707,0.04483064264059067,0.026298711076378822,0.03101162612438202,0.027453839778900146,-0.03555566072463989
data/imgs/PAT_1381_1314_517.png,0.8529720646919332,0.794631084513738,209,0.00261324733547322,0.2587126409897627,0.5219745398684573,0.015099283301777233,0.062452806457083225,0.052546813786671726,0.006228983402252197,0.050945330411195755,0.03562185540795326,0.05508360639214516,0.04196558892726898,-0.05974912643432617
data/imgs/PAT_544_3299_671.png,0.928163211681485,0.8517990128116636,396,0.049819342735859,0.41384381475524523,0.5004589549766386,0.0003657762165111267,0.07229465579028177,0.05488055720897889,0.00011420249938964844,0.07449905574321747,0.05388966575264931,0.004146415740251541,0.1773662269115448,-0.0863654613494873
data/imgs/PAT_2025_4229_541.png,0.7399639151990529,0.4298762186038768,116,0.030689096981556526,0.41129461094761166,0.7837806116244277,0.0016932570696636118,0.04103592204588565,0.07428965944378613,0.0009563565254211426,0.027014847844839096,0.055311232805252075,0.017778363078832626,-0.004746913909912109,0.047557830810546875
data/imgs/PAT_814_1532_545.png,0.8555758683712054,0.5669545362805473,643,0.03872295161609428,0.428957817865105,0.5842752872902046,0.029128023969669847,0.14597476411300028,0.08521221913678251,0.019006431102752686,0.11468961834907532,0.06292394548654556,0.018089964985847473,-0.09060952067375183,0.01392519474029541
data/imgs/PAT_1014_86_861.png,0.8633120423739327,0.7532413597599937,245,0.007780676291997781,0.2548686226158223,0.6837227247861637,0.003963162923607655,0.074111392048898,0.04804355952645174,0.0013244152069091797,0.06319344788789749,0.02823684923350811,0.018353089690208435,-0.03354635834693909,0.008897900581359863
data/imgs/PAT_1984_4038_265.png,0.9043971549514265,0.7945107832711455,531,0.06290533116259342,0.16830381663644134,0.3574255664773468,0.2869230814580773,0.1146652409329673,0.13323751188672034,0.23670881986618042,0.11371269822120667,0.13098794221878052,0.0026695430278778076,-0.14936429262161255,-0.37006857991218567
data/imgs/PAT_920_1747_19.png,0.9509999999996603,0.8652303903833766,197,0.0421368353093109,0.49899606516559536,0.8426327878432534,0.0035730623209498935,0.07777232849289009,0.06290907646278276,0.0038297176361083984,0.06848112493753433,0.051520515233278275,0.01054985448718071,0.031035393476486206,-0.004265785217285156
data/imgs/PAT_838_1585_282.png,0.8715767987738194,0.6925196446156067,119,0.9915284514444633,0.5698847899441792,0.6422847689849881,0.0015986049077002518,0.05797353819924983,0.03234625974376548,0.001224815845489502,0.05355667322874069,0.02794971689581871,0.032459139823913574,0.04657745361328125,-0.05251026153564453
data/imgs/PAT_1255_876_939.png,0.8601576277277344,0.5993110877114567,759,0.05994871716212382,0.22917118976988884,0.5989084049736807,0.014487459295251526,0.07662357989655126,0.04514387304977866,0.00842738151550293,0.06903424113988876,0.037425145506858826,0.016832586377859116,0.03255912661552429,-0.04946315288543701
data/imgs/PAT_701_4056_457.png,0.9410662419185667,0.7917136059358019,214,0.6090674084378377,0.0723307850204661,0.3946305903955499,0.683151378042044,0.0510961095902298,0.1488493858975535,0.4851500391960144,0.02870551310479641,0.07021363824605942,0.39775049686431885,-0.03277962654829025,-0.2450883388519287
data/imgs/PAT_411_815_692.png,0.8580912422322704,0.7465581040829634,178,0.05854968758244482,0.5025454428173384,0.40309556782127426,0.004220726115134021,0.12988929497180357,0.13090820631411204,0.0023261308670043945,0.10862120985984802,0.11447899043560028,0.006196882575750351,-0.02000284194946289,-0.2157270610332489
data/imgs/PAT_795_1508_925.png,0.8196644920744657,0.7510485894301028,84,0.2730726784022787,0.1092246230212731,0.6488578759979654,0.49290211947022566,0.04579376336006795,0.07869022822939156,0.551943302154541,0.03533194214105606,0.0777406245470047,0.20154032111167908,-0.027784034609794617,0.04969298839569092
data/imgs/PAT_288_441_312.png,0.9683897315291882,0.8918381692524828,566,0.032020331428153206,0.4205560537659525,0.6064501277282879,0.005108459931508547,0.09551309749736477,0.05108235661268019,0.005183696746826172,0.09099102020263672,0.04358712583780289,0.02283386141061783,0.10738679766654968,-0.0633699893951416
data/imgs/PAT_692_1308_364.png,0.7841911982466989,0.5558540020925572,528,0.9924339141859466,0.3129242831499279,0.7199919639392651,0.0042803088710607895,0.07075749465165139,0.06892389636212892,0.0022855401039123535,0.055480021983385086,0.05080728977918625,0.0032419562339782715,0.023885101079940796,-0.01799952983856201
data/imgs/PAT_1278_965_701.png,0.8470842540881378,0.6624878813977146,1041,0.05939662343273089,0.16917966819319835,0.6655955517005305,0.01602724354709517,0.04063480075834585,0.07507027184585946,0.009020864963531494,0.030407587066292763,0.03196460008621216,0.0356120690703392,-0.0744544118642807,0.0014796853065490723
data/imgs/PAT_1094_381_85.png,0.7090909090863047,0.768483098623808,85,0.056235839160883073,0.5429287702222584,0.8136780443634042,0.0008370700208920612,0.05343771626916047,0.1031252740059947,0.00047659873962402344,0.045874785631895065,0.09379825741052628,0.009361829608678818,0.012730002403259277,0.05008620023727417
data/imgs/PAT_645_4043_374.png,0.7499802167540222,0.44125704151733297,986,0.004221789508409122,0.3174026300363696,0.5928308722175697,0.015022224955883012,0.0477155756034999,0.022146790569885073,0.01367044448852539,0.03652249276638031,0.014132170006632805,0.03521725907921791,0.07826323807239532,-0.014282941818237305
data/imgs/PAT_963_1820_823.png,0.9312337716722794,0.7097593757953009,179,0.0031830569016759827,0.3045116131652783,0.6515563409642207,0.0019662697161226816,0.049887185177811384,0.01971612285057244,0.001418769359588623,0.044692087918519974,0.012259529903531075,0.0636710375547409,0.2121986746788025,-0.021669745445251465
data/imgs/PAT_241_367_89.png,0.7070774712090855,0.5523359701379288,1376,0.985144764524042,0.1677328891544171,0.5982852043868032,0.2592261443657241,0.07577567525765777,0.10246696626750364,0.24994522333145142,0.05371224507689476,0.05015810579061508,0.08287721872329712,-0.011169761419296265,-0.050652265548706055
data/imgs/PAT_882_1677_789.png,0.9143763391876442,0.7654253415498062,304,0.051632937396149124,0.6147722679067793,0.7998117584311636,0.004852708682158369,0.15283963172769596,0.12456456379493777,0.003370821475982666,0.13643677532672882,0.11935153603553772,0.013536792248487473,-0.11362457275390625,-5.543231964111328e-05
data/imgs/PAT_1725_3222_943.png,0.801581326438071,0.6423454951264811,1804,0.1104270713334607,0.08093109045197323,0.5953402615498739,0.09282357044175005,0.03437730639138818,0.04450230267411995,0.03218710422515869,0.026538114994764328,0.03212382271885872,0.09197742491960526,0.028487492352724075,-0.14437204599380493
data/imgs/PAT_98_152_562.png,0.937079067232361,0.7959175779210027,464,0.002079188049387331,0.26693729696132623,0.6806619064248854,0.060513023699469204,0.1372839785242633,0.058926849189404176,0.04394000768661499,0.13332077860832214,0.05441397801041603,0.07540097087621689,0.06764709949493408,0.0017746686935424805
data/imgs/PAT_995_1867_5.png,0.9427042342195588,0.47507341372621226,372,0.12807566553434147,0.18210527643987623,0.2753587022728801,0.6278149382084479,0.11226878387228277,0.10718200893208979,0.5196618437767029,0.09020626544952393,0.10210283100605011,0.03532645106315613,-0.10619959235191345,-0.34290066361427307
data/imgs/PAT_1884_3730_813.png,0.9152227722715642,0.8076375446554214,55,0.07660911194268073,0.11745383303141423,0.7093832354150044,0.04648185344289013,0.04306625896972365,0.04321469957174026,0.04054218530654907,0.04126323387026787,0.04117537662386894,0.007634744048118591,-0.022057466208934784,0.03991001844406128
data/imgs/PAT_369_755_391.png,0.8262605909936995,0.7118681063351323,515,0.9700616191957003,0.36218861814756287,0.6061123956000415,0.004208464396325162,0.06543531460471257,0.04159202225063085,0.0019335746765136719,0.05322016030550003,0.030462518334388733,0.01694399118423462,0.15807676315307617,-0.009910106658935547
data/imgs/PAT_1276_957_406.png,0.92913310926494,0.838561629869897,411,0.06363945309240607,0.5612435858602333,0.5368337899068255,0.0013063202138919872,0.123094584911338,0.12632098677961645,0.0001652836799621582,0.04985048994421959,0.09808408468961716,0.008111625909805298,0.026499271392822266,-0.1921703815460205
data/imgs/PAT_1070_305_907.png,0.947270343018188,0.7769896647602145,148,0.016233935425417036,0.4577832469639031,0.634581991327222,0.004903245754803831,0.04159787090623295,0.039628394678695104,0.0038210153579711914,0.03364264592528343,0.03199009597301483,0.024149324744939804,-0.003870636224746704,-0.09965938329696655
data/imgs/PAT_1688_3066_491.png,0.8414153076439983,0.7317599357722903,296,0.9387284796241093,0.21572165284749886,0.6227067976825839,0.1386346113203496,0.09552465491928185,0.09905080315308623,0.07195925712585449,0.06992236524820328,0.07255926728248596,0.11618268489837646,-0.018979668617248535,-0.026834309101104736
data/imgs/PAT_981_1848_906.png,0.9150409062284139,0.8298958154289596,114,0.02500750456373328,0.3964866548576216,0.7467758635103762,0.005145401900317537,0.063547332994132,0.04919729983882709,0.003396451473236084,0.05214947834610939,0.03158832713961601,0.038351137191057205,0.05839407444000244,-0.02151203155517578
data/imgs/PAT_409_812_974.png,0.9588814186883592,0.8819239378686801,330,0.03593602520873531,0.45206526438038164,0.7191492869192889,0.004556590150693984,0.16552866463814933,0.06933668281454976,0.0018072724342346191,0.14894239604473114,0.060635779052972794,0.02623332291841507,0.14030501246452332,-0.009205341339111328
